difficulty,label_name,category,text,label,style,group_id,dataset_origin,leak_types,source_pattern,source_url,notes
medium,LEAK,diverse_positive,"מתוך הדוח: פרטי הקשר של הילה חדד: מייל hila.hadad@mail.com, טלפון 0543562419.",1,report,div_pos_40,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_hard_positive,"SR-909308 | המסמך מזכיר את רמב""ם ואת מיכל כהן וכולל גם אבחנה של אלרגיה חריפה.",1,ticket,pair_6_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"נושא: טיפול
לצורך זיהוי מול הספק הועבר מספר הזהות של משה אוחנה: 859467901.",1,email,div_pos_191,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_address_location_hard_negative,הדוח מציג אזורי פעילות כלליים ללא כתובות אישיות.,0,technical_note,rw_svm_pair_realworld_address_location_04268,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_sales_pipeline_positive,Pipeline המכירות לחודש הבא כולל עסקאות שעדיין לא נסגרו.,1,memo,rw_svm_pair_realworld_sales_pipeline_03167,real_world_pattern_variation,SALES_PIPELINE_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,realworld_customer_list_hard_negative,המסמך מסביר באופן כללי כיצד לנהל קשרי לקוחות.,0,meeting_note,rw_svm_pair_realworld_customer_list_00260,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_cicd_secret_hard_negative,המסמך מסביר באופן כללי כיצד פועל תהליך CI/CD.,0,report,rw_svm_pair_realworld_cicd_secret_00213,real_world_pattern_hard_negative,,techradar_supply_chain,https://www.techradar.com/pro/security/cisa-warns-that-nx-console-and-github-repositories-abused-in-multiple-supply-chain-compromises-tools-across-enterprise-cloud-and-devops-environments-exploited,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_business_strategy_hard_negative,המסמך מתאר שיטות כלליות לניתוח מתחרים.,0,policy,rw_svm_pair_realworld_business_strategy_00510,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_ai_model_data_hard_negative,המסמך מתאר עקרונות כלליים להערכת מודלים ללא נתוני ביצוע פנימיים.,0,memo,rw_svm_pair_realworld_ai_model_data_06138,real_world_pattern_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,לתיעוד פנימי: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,memo,div_pos_176,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_medical_positive,המסמך כולל אבחנה רפואית והמלצת המשך טיפול עבור אבי כהן.,1,policy,rw_svm_pair_realworld_medical_00659,real_world_pattern_variation,MEDICAL_HEALTH_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,realworld_business_finance_hard_negative,המצגת מתארת עקרונות כלליים לתכנון תקציב.,0,support_ticket,rw_svm_pair_realworld_business_finance_01034,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_negative_bank_account,בדיקה: יש לעדכן את טבלת ההזמנות עבור יעל לוי.,0,chat,bank_account_neg_148,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,מתוך הדוח: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מבצע שקמה.,0,report,div_neg_26,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,מתוך הדוח - בדוח משאבי האנוש מופיעים נתוני השכר של יואב לוי עבור חודש מרץ.,1,report,div_pos_28,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_token_secret_hard_negative,המצגת מתארת מדיניות כללית לאחסון מפתחות API ללא ערכים אמיתיים.,0,policy,rw_svm_pair_realworld_token_secret_03500,real_world_pattern_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_hard_positive,"נושא: מעקב
הועבר סיכום על מאיה ביטון שעובד בבנק לאומי בבאר שבע, כולל מספר הזהות 528212732.",1,email,pair_1_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_physical_security_positive,הנספח כולל מפת כניסות של המשרד ואזורי גישה מוגבלים.,1,policy,rw_svm_pair_realworld_physical_security_06999,real_world_pattern_variation,PHYSICAL_SECURITY_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,realworld_hr_positive,הערת המנהל מציינת כי תמר בן דוד נמצא לפני שימוע.,1,chat,rw_svm_pair_realworld_hr_02372,real_world_pattern_variation,EMPLOYMENT_HR_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,confidential_context_positive,"נושא: בדיקה
הצוות דן בהשקת מיזם תמר ביום 11/1/2026 בחומר מסווג המיועד לשימוש פנימי בלבד. המסמך מוגבל לצוות המצומצם בלבד",1,email,conf_ctx_pos_77,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"סיכום פגישה: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,meeting_note,div_pos_14,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_positive_hr_salary,"בדיקה - המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,chat,hr_salary_pos_177,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_physical_security_positive,הנספח כולל מפת כניסות של המשרד ואזורי גישה מוגבלים.,1,technical_note,rw_svm_pair_realworld_physical_security_03674,real_world_pattern_variation,PHYSICAL_SECURITY_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,confidential_context_positive,במסמך צוין: נסקר סטטוס ההטמעה של גרסה 4.2 ביום 4/8/2026 בקובץ סודי המיועד לעיני הנהלה בלבד. חל איסור להפיץ את הקובץ,1,report,conf_ctx_pos_79,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_product_roadmap_hard_negative,המסמך מתאר עקרונות כלליים לתכנון גרסאות מוצר.,0,memo,rw_svm_pair_realworld_product_roadmap_03474,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_ai_model_data_positive,המסמך כולל את מבנה הדאטה ששימש לאימון המודל.,1,support_ticket,rw_svm_pair_realworld_ai_model_data_06768,real_world_pattern_variation,AI_MODEL_DATA_LEAK,android_secrets,https://arxiv.org/abs/2510.18601,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,diverse_positive,לתיעוד פנימי: לצורך זיהוי מול הספק הועבר מספר הזהות של עמית אלקיים: 995649756.,1,memo,div_pos_7,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_unpatched_bug_positive,הדוח כולל תיאור של חולשת אבטחה שטרם תוקנה.,1,support_ticket,rw_svm_pair_realworld_unpatched_bug_02915,real_world_pattern_variation,VULNERABILITY_BUG_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,realworld_address_location_positive,בדוח מופיע כי רונית פרץ מתגורר ברחוב הרצל באשקלון.,1,support_ticket,rw_svm_pair_realworld_address_location_05423,real_world_pattern_variation,ADDRESS_LOCATION_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_physical_security_hard_negative,המצגת מתארת עקרונות כלליים לניהול משלוחים.,0,policy,rw_svm_pair_realworld_physical_security_08539,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_trade_secret_positive,הקובץ מתאר know-how פנימי של צוות המחקר.,1,policy,rw_svm_pair_realworld_trade_secret_08058,real_world_pattern_variation,TRADE_SECRET_IP_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_logs_backups_positive,נספח החקירה כולל נתיב גיבוי של סביבת הייצור.,1,technical_note,rw_svm_pair_realworld_logs_backups_01300,real_world_pattern_variation,LOG_BACKUP_LEAK,issueguard,https://arxiv.org/abs/2602.08072,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,diverse_positive,"HR-987514 | הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,ticket,div_pos_35,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_business_strategy_hard_negative,המצגת מסבירה באופן כללי מהי אסטרטגיה עסקית.,0,chat,rw_svm_pair_realworld_business_strategy_00475,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,realworld_metadata_positive,קובץ ה־PDF כולל metadata עם שם מחבר פנימי ונתיב קובץ.,1,chat,rw_svm_pair_realworld_metadata_01076,real_world_pattern_variation,DOCUMENT_METADATA_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,diverse_negative,"SR-480962 | היעד הכספי לרבעון הוא 3,526 ש""ח ולא מדובר במידע על לקוח ספציפי",0,ticket,div_neg_57,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
