difficulty,label_name,category,text,label,style,group_id
hard,NON_LEAK,diverse_negative,מתוך הדוח: המערכת החדשה תושק ב24/6/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,report,div_neg_223
hard,NON_LEAK,paired_hard_negative,FIN-917982 | יש לעדכן את טבלת ההזמנות עם מזהה פנימי 0026596311.,0,ticket,pair_5_neg
hard,NON_LEAK,paired_negative_medical,שולח: המסמך מזכיר את קפלן ואת מאיה ביטון.,0,chat,medical_neg_95
medium,LEAK,diverse_positive,סיכום פגישה: בדוח שהגיע משיבא מופיעים פרטי טיפול של אילן שבתאי.,1,meeting_note,div_pos_42
medium,LEAK,diverse_positive,לתיעוד פנימי: לצורך זיהוי מול הספק הועבר מספר הזהות של קרן אמסלם: 556582823.,1,memo,div_pos_25
medium,LEAK,diverse_positive,מתוך הדוח: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,report,div_pos_143
medium,NON_LEAK,diverse_negative,תזכורת: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור,0,chat,div_neg_21
hard,NON_LEAK,paired_negative_bank_account,מתוך הדוח: יש לעדכן את טבלת ההזמנות עבור שרון סעדה. תודה,0,report,bank_account_neg_164
hard,LEAK,confidential_context_positive,בדוח נכתב כי: נבדקו השלכות ההשקה של מוצר אופק ליום 23/2/2026 במסמך רגיש שאין לשתף מחוץ למחלקה,1,report,conf_ctx_pos_31
medium,LEAK,diverse_positive,מתוך הדוח: אין להפיץ את קובץ השכר של מכירות.,1,report,div_pos_109
medium,LEAK,diverse_positive,"נושא: בקשה
הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,email,div_pos_173
medium,LEAK,diverse_positive,סיכום פגישה: הסיסמה הזמנית לחשבון של קרן אמסלם היא Welcome2026! ויש להחליף אותה מיד. תודה,1,meeting_note,div_pos_243
hard,NON_LEAK,diverse_negative,SR-362082 | הפגישה עם מנהל פיתוח תתקיים ביום ראשון בתל אביב.,0,ticket,div_neg_28
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 9130947208.,0,meeting_note,pair_5_neg
hard,LEAK,paired_hard_positive,FIN-858345 | בדוח הלקוח מופיע איש קשר בשם דוד כהן יחד עם כתובת המייל davidcohen@orgcoil,1,ticket,pair_3_pos
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.,0,memo,div_neg_12
hard,NON_LEAK,diverse_negative,"סיכום פגישה: היעד הכספי לרבעון הוא 45,479 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,meeting_note,div_neg_57
hard,NON_LEAK,paired_hard_negative,בדיקה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 9642573145. תודה,0,chat,pair_5_neg
hard,LEAK,paired_positive_bank_account,בדיקה: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 4688623924 של אלון מלכה. תודה,1,chat,bank_account_pos_29
hard,NON_LEAK,diverse_negative,INC-528627 | בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מיזם תמר.,0,ticket,div_neg_204
hard,NON_LEAK,paired_hard_negative,שולח: בדוח הלקוח מופיע איש קשר בשם ליאור מלכה תודה,0,chat,pair_3_neg
hard,LEAK,paired_hard_positive,"שולח: הועבר סיכום על מיכל כהן שעובד בבנק לאומי בפתח תקווה, כולל מספר הזהות 963453117. תודה",1,chat,pair_1_pos
hard,NON_LEAK,paired_hard_negative,"נושא: עדכון
יש לעדכן את טבלת ההזמנות עם מזהה פנימי 9760083781.",0,email,pair_5_neg
hard,LEAK,paired_positive_hr_salary,"SR-605687 | המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,ticket,hr_salary_pos_50
hard,LEAK,paired_positive_internal_doc,"נושא: טיפול
הצוות דן בהשקת פלטפורמת ארז ביום 3/10/2026 במסמך מסווג פנימי שלא נועד להפצה.",1,email,internal_doc_pos_156
hard,LEAK,diverse_positive,"נושא: מעקב
פרטי הקשר של רוני ברק: מייל roni.barak@org.co.il, טלפון 0509596028.",1,email,div_pos_72
hard,NON_LEAK,paired_hard_negative,עדכון: בדוח הלקוח מופיע איש קשר בשם מאיה ביטון,0,chat,pair_3_neg
medium,NON_LEAK,diverse_negative,"נושא: סיכום
בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מסלול אשל.",0,email,div_neg_191
medium,LEAK,diverse_positive,SR-445590 | בדוח שהגיע מסורוקה מופיעים פרטי טיפול של עדי שלום.,1,ticket,div_pos_11
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: בדוח מופיע רק שם החברה שופרסל ותאריך יעד 28/1/2026, ללא מידע אישי.",0,memo,div_neg_2
hard,LEAK,confidential_context_positive,"נושא: בדיקה
נבחנו תוצרי ההיערכות של פלטפורמת ארז ביום 12/5/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. אין לשתף את המסמך מחוץ לארגון",1,email,conf_ctx_pos_23
hard,NON_LEAK,paired_hard_negative,תזכורת: במצגת הופיעו שמות העובדים לצורך חלוקת משימות תודה,0,chat,pair_7_neg
hard,LEAK,paired_positive_bank_account,"נושא: מעקב
יש לעדכן את טבלת ההזמנות עם חשבון הבנק 6417692743 של מאיה ביטון.",1,email,bank_account_pos_65
medium,NON_LEAK,diverse_negative,"לתיעוד פנימי: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,memo,div_neg_12
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,memo,div_neg_203
hard,NON_LEAK,diverse_negative,"שולח: היעד הכספי לרבעון הוא 17,131 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,chat,div_neg_220
medium,LEAK,diverse_positive,"נושא: מעקב
נא לשמור על סודיות: תוכנית ההשקה של גרסה 4.2 וקוד השם פרויקט דרור מצורפים.",1,email,div_pos_9
medium,LEAK,diverse_positive,FIN-306904 | שם המשתמש והסיסמה נשמרו במסמך משותף.,1,ticket,div_pos_30
hard,NON_LEAK,diverse_negative,מתוך הדוח: מספר הקריאה הוא FIN-349168 ויש לעקוב אחריו מול כספים.,0,report,div_neg_2
hard,LEAK,paired_hard_positive,לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 5796438038 של מאיה ביטון,1,memo,pair_5_pos
medium,NON_LEAK,diverse_negative,סיכום פגישה: המסמך אינו כולל מידע אישי.,0,meeting_note,div_neg_26
hard,NON_LEAK,diverse_negative,"נושא - טיפול
הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים. תודה",0,email,div_neg_65
medium,LEAK,diverse_positive,לתיעוד פנימי: נא לשמור על סודיות: תוכנית ההשקה של מערכת קשת וקוד השם פרויקט ברוש מצורפים.,1,memo,div_pos_19
medium,LEAK,diverse_positive,"לתיעוד פנימי - הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,memo,div_pos_25
hard,LEAK,paired_positive_meeting_phone,"סיכום פגישה: הפגישה עם עדי שלום נקבעה ל21/11/2026 בבאר שבע, ובמסמך צורף גם הטלפון 0559235163.",1,meeting_note,meeting_phone_pos_51
hard,LEAK,focused_payroll_positive,"סיכום פגישה: המסמך כולל רשימת עובדים, טווחי שכר, הערות מנהלים וסכומי בונוס.",1,meeting_note,payroll_ctx_pos_6
hard,NON_LEAK,paired_negative_medical,סיכום פגישה: המסמך מזכיר את קפלן ואת שלומי תורג'מן.,0,meeting_note,medical_neg_181
medium,LEAK,diverse_positive,"מתוך הדוח: בנספח מופיעים פרטי החשבון של נטע מימון: מזרחי טפחות, חשבון 0928702715.",1,report,div_pos_80
medium,LEAK,diverse_positive,סיכום פגישה - המסמך כולל נתוני שכר של עדי שלום עבור חודש מרץ.,1,meeting_note,div_pos_66
hard,NON_LEAK,diverse_negative,בדיקה: מספר הקריאה הוא FIN-800957 ויש לעקוב אחריו מול משאבי אנוש.,0,chat,div_neg_16
hard,LEAK,diverse_positive,"נושא: בקשה
אין להפיץ את קובץ השכר של כספים.",1,email,div_pos_71
hard,LEAK,diverse_positive,סיכום פגישה - במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,meeting_note,div_pos_122
hard,LEAK,paired_hard_positive,לתיעוד פנימי: הצוות דן בהשקת מערכת קשת ביום 8/4/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,memo,pair_4_pos
hard,LEAK,paired_hard_positive,שולח: הצוות דן בהשקת פרויקט נוגה ביום 25/8/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,chat,pair_4_pos
hard,LEAK,paired_hard_positive,לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 0479627230 של אלון מלכה.,1,memo,pair_5_pos
hard,LEAK,paired_hard_positive,לתיעוד פנימי - בדוח הלקוח מופיע איש קשר בשם עדי שלום יחד עם כתובת המייל adishalom@outlookcom,1,memo,pair_3_pos
hard,LEAK,diverse_positive,לתיעוד פנימי: הסיסמה הזמנית לחשבון של דוד כהן היא Welcome2026! ויש להחליף אותה מיד.,1,memo,div_pos_208
hard,LEAK,diverse_positive,"נושא: עדכון
אין להפיץ את קובץ השכר של תפעול.",1,email,div_pos_13
hard,NON_LEAK,paired_hard_negative,"נושא: טיפול
הצוות דן בהשקת מודול ברק ביום 9/3/2026",0,email,pair_4_neg
hard,NON_LEAK,paired_negative_hr_salary,מתוך הדוח: המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,report,hr_salary_neg_155
hard,NON_LEAK,diverse_negative,שולח: מספר הקריאה הוא INC-321047 ויש לעקוב אחריו מול שירות לקוחות.,0,chat,div_neg_159
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום. תודה,0,memo,div_neg_54
hard,LEAK,diverse_positive,מתוך הדוח: אין להפיץ את קובץ השכר של משאבי אנוש.,1,report,div_pos_4
hard,LEAK,confidential_context_positive,OPS-871635 | נבחנה גרסת ההשקה של מיזם תמר ביום 6/2/2026 במסמך רגיש שאין לשתף מחוץ למחלקה. חל איסור להפיץ את הקובץ,1,ticket,conf_ctx_pos_7
medium,NON_LEAK,diverse_negative,"נושא: מעקב
לא הועברו פרטים אישיים במהלך השיחה.",0,email,div_neg_124
hard,LEAK,paired_positive_meeting_phone,"עדכון: הפגישה עם נטע מימון נקבעה ל25/10/2026 בחולון, ובמסמך צורף גם הטלפון 0596105566.",1,chat,meeting_phone_pos_102
medium,NON_LEAK,diverse_negative,SEC-820488 | לא הועברו פרטים אישיים במהלך השיחה.,0,ticket,div_neg_122
hard,LEAK,paired_positive_medical,לתיעוד פנימי: המסמך מזכיר את קפלן ואת נועה מזרחי וכולל גם אבחנה של חרדה.,1,memo,medical_pos_133
medium,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,meeting_note,div_neg_18
hard,NON_LEAK,paired_negative_confidentiality,לתיעוד פנימי: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,memo,confidentiality_neg_86
hard,NON_LEAK,paired_negative_bank_account,סיכום פגישה: יש לעדכן את טבלת ההזמנות עבור אילן שבתאי. תודה,0,meeting_note,bank_account_neg_40
medium,LEAK,diverse_positive,לתיעוד פנימי: לצורך זיהוי מול הספק הועבר מספר הזהות של נטע מימון: 280293426. תודה,1,memo,div_pos_159
medium,NON_LEAK,diverse_negative,מתוך הדוח: הפגישה עם מנהל אבטחת מידע תתקיים ביום ראשון באשדוד.,0,report,div_neg_33
hard,NON_LEAK,diverse_negative,"מתוך הדוח: בדוח מופיע רק שם החברה צ'ק פוינט ותאריך יעד 12/1/2026, ללא מידע אישי.",0,report,div_neg_1
medium,LEAK,diverse_positive,בדיקה: נא לשמור על סודיות: תוכנית ההשקה של מוצר הדס וקוד השם תיקון אופק מצורפים.,1,chat,div_pos_133
medium,NON_LEAK,diverse_negative,"נושא: בקשה
היעד הכספי לרבעון הוא 28,280 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,email,div_neg_59
medium,NON_LEAK,diverse_negative,סיכום פגישה: המערכת החדשה תושק ב28/12/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,meeting_note,div_neg_114
medium,NON_LEAK,diverse_negative,מתוך הדוח: שם העובד הילה חדד מופיע במצגת הפנימית ללא פרטים נוספים.,0,report,div_neg_54
medium,LEAK,diverse_positive,"HR-256884 | הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,ticket,div_pos_28
hard,LEAK,paired_positive_hr_salary,"נושא: בקשה
המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,email,hr_salary_pos_20
hard,LEAK,diverse_positive,סיכום פגישה: בדוח משאבי האנוש מופיעים נתוני השכר של דנה דנינו עבור חודש מרץ.,1,meeting_note,div_pos_19
hard,LEAK,diverse_positive,"לתיעוד פנימי: פרטי הקשר של מיכל כהן: מייל michal.cohen@outlook.com, טלפון 0518927210. תודה",1,memo,div_pos_31
